type,subject,tertile,est,ll,ul
bayes,math,26_1,0.021378707832621618,-0.04795332083311027,0.09074483683435643
bayes,math,26_2,-0.02333943863218085,-0.07219874139159323,0.025512780877722827
bayes,math,26_3,0.015237758585880962,-0.04774800056328469,0.07823873198359077
bayes,math,28_1,0.018396949086421702,-0.02100500196348025,0.057805352390858294
bayes,math,28_2,0.1883213279685158,0.11921712804533084,0.2577059636945973
bayes,math,28_3,2.405418463707408e-17,-0.19155320532148118,0.19155320532148165
bayes,math,29_1,-0.0014763512515354096,-0.04400970018000434,0.04105968998307512
bayes,math,29_2,0.05907038595913955,-0.015141535574386602,0.13340606007007536
bayes,math,29_3,-0.04588482584627396,-0.12206634282903275,0.030194049687437562
bayes,math,33_2,0.019211278737004765,-0.10289267692236752,0.1416336274802963
bayes,math,33_3,-0.005957807925300102,-0.05848145761853499,0.04656281393142911
bayes,math,34_1,0.0028032654944341543,-0.11918259570904857,0.12483459417928287
bayes,math,34_2,-0.00841099556274662,-0.07439977364054956,0.057566368909538326
bayes,math,34_3,6.41019873325736e-4,-0.04180111062217713,0.04308295411152067
bayes,math,36_1,-7.02103472883048e-4,-0.11654232449763201,0.11512900754902396
bayes,math,36_2,-0.03440929132678701,-0.11099582415405565,0.04209006014125331
bayes,math,36_3,-0.08847037662041037,-0.14167475706769075,-0.035313776520186795
bayes,math,37_1,-0.025984477427198577,-0.053475024436301526,0.0015052886402071165
bayes,math,37_2,-0.05515182985640392,-0.09490827925630625,-0.015405529943076368
bayes,math,37_3,-0.06279250263745412,-0.11837688974739084,-0.007252410573358216
bayes,math,39_1,-8.87928162833119e-4,-0.08025229259583416,0.07847232070912928
bayes,math,39_2,-0.027019582840340305,-0.07032151436058391,0.016276548026358324
bayes,math,39_3,0.030734784729167432,-0.010779006121370604,0.072253811070757
bayes,math,42_1,-0.002636869113943345,-0.12264244363589047,0.11732891005382767
bayes,math,42_2,-0.04463171948173991,-0.07851232490375766,-0.01075440877743204
bayes,math,42_3,0.004229315756975041,-0.027034548479147266,0.03549337323562165
bayes,math,44_2,0.02362011594441901,-0.1001506844492563,0.147703963775117
bayes,math,44_3,0.004892636440589724,-0.06885528914858598,0.07865064382357322
bayes,math,45_1,-0.06235012295796249,-0.10253866182810698,-0.022172093090996114
bayes,math,45_2,-0.04510473711910023,-0.10832715353308249,0.018054119902864225
bayes,math,45_3,-0.09111767888234071,-0.17282986603104028,-0.00970424977523636
bayes,math,48_1,-5.765894886084729e-4,-0.03041693428838563,0.02926359939785226
