type,subject,tertile,est,ll,ul
bayes,math,39_3,-0.009836335607598648,-0.05271468109023905,0.033041655979802145
bayes,math,42_2,0.020696930617964737,-0.042661705371594,0.0840663881098029
bayes,math,42_3,-0.036985033956347536,-0.06426243291254653,-0.009708075589466639
bayes,math,44_2,0.03422035540162251,-0.06446064862571585,0.1330005931342531
bayes,math,44_3,-0.025603844924883917,-0.12071879031951556,0.0694501282974913
bayes,math,45_1,-0.03734835361826967,-0.08739062361203365,0.012685065129454085
bayes,math,45_2,-0.11067119744341186,-0.16364118208405634,-0.05772929226618678
bayes,math,45_3,-0.07089165988286916,-0.12922805944303442,-0.012582663067262117
bayes,math,48_1,-0.006851909597247379,-0.02782538564078168,0.014121582175370281
bayes,math,48_2,-0.00876810636633669,-0.07482671518160643,0.057287299347417796
bayes,math,48_3,0.005579029405708707,-0.15052140912357279,0.1617802169498404
bayes,math,5_1,0.04467300654810368,-0.011438251077359166,0.10079749704347082
bayes,math,5_2,-0.052122308526267966,-0.10697705547504649,0.002719687177977897
bayes,math,5_3,0.026634332400489,-0.07447643650056782,0.1278185796285956
bayes,math,50_1,0.08758444927408827,-0.02062179370328237,0.1960652418057272
bayes,math,51_1,0.06645863959516317,0.005715126732915822,0.12722859401072628
bayes,math,51_2,-0.011190736335245699,-0.0578100289309945,0.03542681853352748
bayes,math,51_3,-0.07154911117060803,-0.17049982043124243,0.027194290081125116
bayes,math,54_2,0.08149440836368779,-0.03181107066312872,0.19522772880876327
bayes,math,54_3,0.16277877089572013,0.06405161835035068,0.2619555780014436
bayes,math,9_1,0.016290442339747576,-0.09753318619822061,0.13018488840693038
bayes,math,9_2,-0.026456876714599325,-0.1007427803062446,0.047806082430758574
bayes,math,1_2,0.048671778106173555,-0.04720174587113072,0.14466419213200718
bayes,math,18_1,0.036811904727786046,-0.048316001450298594,0.12200007594621999
bayes,math,28_2,0.08763102644353565,0.041791058166844634,0.13348230839580266
bayes,math,28_3,0.1849263371382508,0.1264894672091691,0.2434239525133944
bayes,math,42_1,4.805607155315923e-18,-0.2123444533131327,0.21234445331313295
bayes,math,10_2,-0.013810919980867614,-0.1417076450235272,0.11398769572029314
bayes,math,11_3,0.12263623036060534,-0.04563378427998286,0.29368953432379846
bayes,math,17_1,-0.24425316228033742,-0.3612386467733542,-0.12838720009991098
bayes,math,50_2,-0.20594727183993902,-0.335938176422094,-0.07746108842479667
bayes,math,50_3,-0.14148555044279926,-0.21081721177936483,-0.07226572812761263
bayes,math,54_1,4.805607155315923e-18,-0.2123444533131327,0.21234445331313295
bayes,math,1_3,4.805607155315923e-18,-0.2123444533131327,0.21234445331313295
